transect,type,sample,density
10,Inside,Decapterus macarellus,0
14,Inside,Decapterus macarellus,0
16,Inside,Decapterus macarellus,0
17,Inside,Decapterus macarellus,0
18,Inside,Decapterus macarellus,0
19,Inside,Decapterus macarellus,0.006472492
21,Inside,Decapterus macarellus,0
22,Inside,Decapterus macarellus,0
24,Inside,Decapterus macarellus,0
26,Inside,Decapterus macarellus,0
27,Inside,Decapterus macarellus,0
28,Inside,Decapterus macarellus,0.033835743
29,Inside,Decapterus macarellus,0
31,Inside,Decapterus macarellus,0
32,Inside,Decapterus macarellus,0
33,Inside,Decapterus macarellus,0
34,Inside,Decapterus macarellus,0.00241838
36,Inside,Decapterus macarellus,0.024291498
37,Inside,Decapterus macarellus,0
39,Inside,Decapterus macarellus,0
40,Inside,Decapterus macarellus,0
43,Inside,Decapterus macarellus,0
44,Inside,Decapterus macarellus,0
45,Inside,Decapterus macarellus,0
46,Inside,Decapterus macarellus,0
47,Inside,Decapterus macarellus,0
48,Inside,Decapterus macarellus,0
49,Inside,Decapterus macarellus,0
50,Inside,Decapterus macarellus,0
54,Inside,Decapterus macarellus,0
57,Inside,Decapterus macarellus,0
59,Inside,Decapterus macarellus,0
60,Inside,Decapterus macarellus,0
61,Inside,Decapterus macarellus,0
67,Inside,Decapterus macarellus,0
68,Inside,Decapterus macarellus,0
69,Inside,Decapterus macarellus,0
71,Inside,Decapterus macarellus,0
76,Inside,Decapterus macarellus,0
77,Inside,Decapterus macarellus,0
78,Inside,Decapterus macarellus,0
80,Inside,Decapterus macarellus,0.003228931
85,Inside,Decapterus macarellus,0
86,Inside,Decapterus macarellus,0
88,Inside,Decapterus macarellus,0
89,Inside,Decapterus macarellus,0
90,Inside,Decapterus macarellus,0
93,Inside,Decapterus macarellus,0.002304147
96,Inside,Decapterus macarellus,0
97,Inside,Decapterus macarellus,0
98,Inside,Decapterus macarellus,0
99,Inside,Decapterus macarellus,0
101,Inside,Decapterus macarellus,0
103,Inside,Decapterus macarellus,0
105,Inside,Decapterus macarellus,0
107,Inside,Decapterus macarellus,0
109,Inside,Decapterus macarellus,0
111,Inside,Decapterus macarellus,0
113,Inside,Decapterus macarellus,0
114,Inside,Decapterus macarellus,0
116,Inside,Decapterus macarellus,0
118,Inside,Decapterus macarellus,0
120,Inside,Decapterus macarellus,0
122,Inside,Decapterus macarellus,0
125,Inside,Decapterus macarellus,0
127,Inside,Decapterus macarellus,0
129,Inside,Decapterus macarellus,0
131,Inside,Decapterus macarellus,0
133,Inside,Decapterus macarellus,0
135,Inside,Decapterus macarellus,0
137,Inside,Decapterus macarellus,0
139,Inside,Decapterus macarellus,0
141,Inside,Decapterus macarellus,0
143,Inside,Decapterus macarellus,0
145,Inside,Decapterus macarellus,0
147,Inside,Decapterus macarellus,0
2,Outside,Decapterus macarellus,0
4,Outside,Decapterus macarellus,0
9,Outside,Decapterus macarellus,0
13,Outside,Decapterus macarellus,0
15,Outside,Decapterus macarellus,0
20,Outside,Decapterus macarellus,0.003267974
23,Outside,Decapterus macarellus,0
30,Outside,Decapterus macarellus,0
35,Outside,Decapterus macarellus,0
38,Outside,Decapterus macarellus,0
41,Outside,Decapterus macarellus,0
42,Outside,Decapterus macarellus,0
51,Outside,Decapterus macarellus,0
52,Outside,Decapterus macarellus,0
55,Outside,Decapterus macarellus,0
56,Outside,Decapterus macarellus,0
64,Outside,Decapterus macarellus,0
65,Outside,Decapterus macarellus,0
66,Outside,Decapterus macarellus,0
70,Outside,Decapterus macarellus,0
74,Outside,Decapterus macarellus,0
75,Outside,Decapterus macarellus,0
79,Outside,Decapterus macarellus,0
81,Outside,Decapterus macarellus,0
84,Outside,Decapterus macarellus,0
87,Outside,Decapterus macarellus,0
91,Outside,Decapterus macarellus,0
92,Outside,Decapterus macarellus,0
95,Outside,Decapterus macarellus,0
100,Outside,Decapterus macarellus,0
102,Outside,Decapterus macarellus,0
104,Outside,Decapterus macarellus,0
106,Outside,Decapterus macarellus,0
108,Outside,Decapterus macarellus,0
110,Outside,Decapterus macarellus,0
112,Outside,Decapterus macarellus,0
115,Outside,Decapterus macarellus,0
117,Outside,Decapterus macarellus,0
119,Outside,Decapterus macarellus,0
121,Outside,Decapterus macarellus,0
123,Outside,Decapterus macarellus,0
126,Outside,Decapterus macarellus,0
128,Outside,Decapterus macarellus,0
130,Outside,Decapterus macarellus,0
132,Outside,Decapterus macarellus,0
134,Outside,Decapterus macarellus,0
136,Outside,Decapterus macarellus,0
138,Outside,Decapterus macarellus,0
140,Outside,Decapterus macarellus,0
142,Outside,Decapterus macarellus,0
144,Outside,Decapterus macarellus,0
146,Outside,Decapterus macarellus,0
148,Outside,Decapterus macarellus,0
1,Inside,Dendrochirus barberi,0
5,Inside,Dendrochirus barberi,0
8,Inside,Dendrochirus barberi,0
10,Inside,Dendrochirus barberi,0
14,Inside,Dendrochirus barberi,0
16,Inside,Dendrochirus barberi,0
17,Inside,Dendrochirus barberi,0
18,Inside,Dendrochirus barberi,0
19,Inside,Dendrochirus barberi,0
21,Inside,Dendrochirus barberi,0
22,Inside,Dendrochirus barberi,0
24,Inside,Dendrochirus barberi,0
26,Inside,Dendrochirus barberi,0
27,Inside,Dendrochirus barberi,0
28,Inside,Dendrochirus barberi,0
29,Inside,Dendrochirus barberi,0
31,Inside,Dendrochirus barberi,0
32,Inside,Dendrochirus barberi,0
33,Inside,Dendrochirus barberi,0
34,Inside,Dendrochirus barberi,0
36,Inside,Dendrochirus barberi,0
37,Inside,Dendrochirus barberi,0
39,Inside,Dendrochirus barberi,0
40,Inside,Dendrochirus barberi,0
43,Inside,Dendrochirus barberi,0
44,Inside,Dendrochirus barberi,0
45,Inside,Dendrochirus barberi,0
46,Inside,Dendrochirus barberi,0
47,Inside,Dendrochirus barberi,0
48,Inside,Dendrochirus barberi,0
49,Inside,Dendrochirus barberi,0
50,Inside,Dendrochirus barberi,0
54,Inside,Dendrochirus barberi,0
57,Inside,Dendrochirus barberi,0
59,Inside,Dendrochirus barberi,0
60,Inside,Dendrochirus barberi,0.012219959
61,Inside,Dendrochirus barberi,0
67,Inside,Dendrochirus barberi,0
68,Inside,Dendrochirus barberi,0
69,Inside,Dendrochirus barberi,0
71,Inside,Dendrochirus barberi,0
76,Inside,Dendrochirus barberi,0
77,Inside,Dendrochirus barberi,0
78,Inside,Dendrochirus barberi,0
80,Inside,Dendrochirus barberi,0
85,Inside,Dendrochirus barberi,0
86,Inside,Dendrochirus barberi,0
88,Inside,Dendrochirus barberi,0
89,Inside,Dendrochirus barberi,0
90,Inside,Dendrochirus barberi,0
93,Inside,Dendrochirus barberi,0
96,Inside,Dendrochirus barberi,0
97,Inside,Dendrochirus barberi,0
98,Inside,Dendrochirus barberi,0
99,Inside,Dendrochirus barberi,0
101,Inside,Dendrochirus barberi,0
103,Inside,Dendrochirus barberi,0
105,Inside,Dendrochirus barberi,0
107,Inside,Dendrochirus barberi,0
109,Inside,Dendrochirus barberi,0
111,Inside,Dendrochirus barberi,0
113,Inside,Dendrochirus barberi,0
114,Inside,Dendrochirus barberi,0
116,Inside,Dendrochirus barberi,0
118,Inside,Dendrochirus barberi,0
120,Inside,Dendrochirus barberi,0
122,Inside,Dendrochirus barberi,0
125,Inside,Dendrochirus barberi,0
127,Inside,Dendrochirus barberi,0
129,Inside,Dendrochirus barberi,0
131,Inside,Dendrochirus barberi,0
133,Inside,Dendrochirus barberi,0
135,Inside,Dendrochirus barberi,0
137,Inside,Dendrochirus barberi,0
139,Inside,Dendrochirus barberi,0
141,Inside,Dendrochirus barberi,0
143,Inside,Dendrochirus barberi,0
145,Inside,Dendrochirus barberi,0
147,Inside,Dendrochirus barberi,0
2,Outside,Dendrochirus barberi,0
4,Outside,Dendrochirus barberi,0
9,Outside,Dendrochirus barberi,0
13,Outside,Dendrochirus barberi,0
15,Outside,Dendrochirus barberi,0
20,Outside,Dendrochirus barberi,0
23,Outside,Dendrochirus barberi,0
30,Outside,Dendrochirus barberi,0
35,Outside,Dendrochirus barberi,0
38,Outside,Dendrochirus barberi,0
41,Outside,Dendrochirus barberi,0
42,Outside,Dendrochirus barberi,0
51,Outside,Dendrochirus barberi,0
52,Outside,Dendrochirus barberi,0
55,Outside,Dendrochirus barberi,0
56,Outside,Dendrochirus barberi,0
64,Outside,Dendrochirus barberi,0
65,Outside,Dendrochirus barberi,0
66,Outside,Dendrochirus barberi,0
70,Outside,Dendrochirus barberi,0
74,Outside,Dendrochirus barberi,0
75,Outside,Dendrochirus barberi,0
79,Outside,Dendrochirus barberi,0
81,Outside,Dendrochirus barberi,0
84,Outside,Dendrochirus barberi,0
87,Outside,Dendrochirus barberi,0
91,Outside,Dendrochirus barberi,0
92,Outside,Dendrochirus barberi,0
95,Outside,Dendrochirus barberi,0
100,Outside,Dendrochirus barberi,0
102,Outside,Dendrochirus barberi,0
104,Outside,Dendrochirus barberi,0
106,Outside,Dendrochirus barberi,0
108,Outside,Dendrochirus barberi,0
110,Outside,Dendrochirus barberi,0
112,Outside,Dendrochirus barberi,0
115,Outside,Dendrochirus barberi,0
117,Outside,Dendrochirus barberi,0
119,Outside,Dendrochirus barberi,0
121,Outside,Dendrochirus barberi,0
123,Outside,Dendrochirus barberi,0
126,Outside,Dendrochirus barberi,0
128,Outside,Dendrochirus barberi,0
130,Outside,Dendrochirus barberi,0
132,Outside,Dendrochirus barberi,0
134,Outside,Dendrochirus barberi,0
136,Outside,Dendrochirus barberi,0
138,Outside,Dendrochirus barberi,0
140,Outside,Dendrochirus barberi,0
142,Outside,Dendrochirus barberi,0
144,Outside,Dendrochirus barberi,0
146,Outside,Dendrochirus barberi,0
148,Outside,Dendrochirus barberi,0
1,Inside,Diaphus sp.,0
5,Inside,Diaphus sp.,0
8,Inside,Diaphus sp.,0
10,Inside,Diaphus sp.,0
14,Inside,Diaphus sp.,0
16,Inside,Diaphus sp.,0
17,Inside,Diaphus sp.,0
18,Inside,Diaphus sp.,0
19,Inside,Diaphus sp.,0
21,Inside,Diaphus sp.,0
22,Inside,Diaphus sp.,0
24,Inside,Diaphus sp.,0
26,Inside,Diaphus sp.,0
27,Inside,Diaphus sp.,0
28,Inside,Diaphus sp.,0
29,Inside,Diaphus sp.,0
31,Inside,Diaphus sp.,0
32,Inside,Diaphus sp.,0
33,Inside,Diaphus sp.,0
34,Inside,Diaphus sp.,0
36,Inside,Diaphus sp.,0
37,Inside,Diaphus sp.,0
39,Inside,Diaphus sp.,0
40,Inside,Diaphus sp.,0
43,Inside,Diaphus sp.,0
44,Inside,Diaphus sp.,0
45,Inside,Diaphus sp.,0
46,Inside,Diaphus sp.,0
47,Inside,Diaphus sp.,0
48,Inside,Diaphus sp.,0
49,Inside,Diaphus sp.,0
50,Inside,Diaphus sp.,0
54,Inside,Diaphus sp.,0
57,Inside,Diaphus sp.,0
59,Inside,Diaphus sp.,0
60,Inside,Diaphus sp.,0
61,Inside,Diaphus sp.,0
67,Inside,Diaphus sp.,0
68,Inside,Diaphus sp.,0
69,Inside,Diaphus sp.,0
71,Inside,Diaphus sp.,0
76,Inside,Diaphus sp.,0
77,Inside,Diaphus sp.,0
78,Inside,Diaphus sp.,0
80,Inside,Diaphus sp.,0
85,Inside,Diaphus sp.,0.000905428
86,Inside,Diaphus sp.,0
88,Inside,Diaphus sp.,0
89,Inside,Diaphus sp.,0
90,Inside,Diaphus sp.,0
93,Inside,Diaphus sp.,0
96,Inside,Diaphus sp.,0
97,Inside,Diaphus sp.,0
98,Inside,Diaphus sp.,0
99,Inside,Diaphus sp.,0
101,Inside,Diaphus sp.,0.002321263
103,Inside,Diaphus sp.,0
105,Inside,Diaphus sp.,0
107,Inside,Diaphus sp.,0
109,Inside,Diaphus sp.,0
111,Inside,Diaphus sp.,0
113,Inside,Diaphus sp.,0
114,Inside,Diaphus sp.,0.008833922
116,Inside,Diaphus sp.,0
118,Inside,Diaphus sp.,0
120,Inside,Diaphus sp.,0
122,Inside,Diaphus sp.,0
125,Inside,Diaphus sp.,0
127,Inside,Diaphus sp.,0
129,Inside,Diaphus sp.,0
131,Inside,Diaphus sp.,0
133,Inside,Diaphus sp.,0
135,Inside,Diaphus sp.,0
137,Inside,Diaphus sp.,0
139,Inside,Diaphus sp.,0
141,Inside,Diaphus sp.,0
143,Inside,Diaphus sp.,0
145,Inside,Diaphus sp.,0
147,Inside,Diaphus sp.,0
2,Outside,Diaphus sp.,0
4,Outside,Diaphus sp.,0
9,Outside,Diaphus sp.,0
13,Outside,Diaphus sp.,0
15,Outside,Diaphus sp.,0
20,Outside,Diaphus sp.,0
23,Outside,Diaphus sp.,0
30,Outside,Diaphus sp.,0
35,Outside,Diaphus sp.,0
38,Outside,Diaphus sp.,0
41,Outside,Diaphus sp.,0
42,Outside,Diaphus sp.,0
51,Outside,Diaphus sp.,0
52,Outside,Diaphus sp.,0
55,Outside,Diaphus sp.,0
56,Outside,Diaphus sp.,0
64,Outside,Diaphus sp.,0
65,Outside,Diaphus sp.,0
66,Outside,Diaphus sp.,0
70,Outside,Diaphus sp.,0
74,Outside,Diaphus sp.,0
75,Outside,Diaphus sp.,0
79,Outside,Diaphus sp.,0
81,Outside,Diaphus sp.,0
84,Outside,Diaphus sp.,0
87,Outside,Diaphus sp.,0
91,Outside,Diaphus sp.,0
92,Outside,Diaphus sp.,0
95,Outside,Diaphus sp.,0
100,Outside,Diaphus sp.,0
102,Outside,Diaphus sp.,0
104,Outside,Diaphus sp.,0
106,Outside,Diaphus sp.,0
108,Outside,Diaphus sp.,0
110,Outside,Diaphus sp.,0
112,Outside,Diaphus sp.,0
115,Outside,Diaphus sp.,0
117,Outside,Diaphus sp.,0
119,Outside,Diaphus sp.,0
121,Outside,Diaphus sp.,0
123,Outside,Diaphus sp.,0
126,Outside,Diaphus sp.,0
128,Outside,Diaphus sp.,0
130,Outside,Diaphus sp.,0
132,Outside,Diaphus sp.,0
134,Outside,Diaphus sp.,0
136,Outside,Diaphus sp.,0
138,Outside,Diaphus sp.,0
140,Outside,Diaphus sp.,0
142,Outside,Diaphus sp.,0
144,Outside,Diaphus sp.,0
146,Outside,Diaphus sp.,0
148,Outside,Diaphus sp.,0
1,Inside,Draculo pogognathus,0
5,Inside,Draculo pogognathus,0
8,Inside,Draculo pogognathus,0
10,Inside,Draculo pogognathus,0
14,Inside,Draculo pogognathus,0
16,Inside,Draculo pogognathus,0
17,Inside,Draculo pogognathus,0
18,Inside,Draculo pogognathus,0
19,Inside,Draculo pogognathus,0
21,Inside,Draculo pogognathus,0
22,Inside,Draculo pogognathus,0
24,Inside,Draculo pogognathus,0
26,Inside,Draculo pogognathus,0
27,Inside,Draculo pogognathus,0
28,Inside,Draculo pogognathus,0
29,Inside,Draculo pogognathus,0
31,Inside,Draculo pogognathus,0
32,Inside,Draculo pogognathus,0
33,Inside,Draculo pogognathus,0
34,Inside,Draculo pogognathus,0
36,Inside,Draculo pogognathus,0
37,Inside,Draculo pogognathus,0
39,Inside,Draculo pogognathus,0
40,Inside,Draculo pogognathus,0
43,Inside,Draculo pogognathus,0
44,Inside,Draculo pogognathus,0
45,Inside,Draculo pogognathus,0
46,Inside,Draculo pogognathus,0
47,Inside,Draculo pogognathus,0
48,Inside,Draculo pogognathus,0
49,Inside,Draculo pogognathus,0
50,Inside,Draculo pogognathus,0
54,Inside,Draculo pogognathus,0
57,Inside,Draculo pogognathus,0
59,Inside,Draculo pogognathus,0
60,Inside,Draculo pogognathus,0
61,Inside,Draculo pogognathus,0
67,Inside,Draculo pogognathus,0
68,Inside,Draculo pogognathus,0
69,Inside,Draculo pogognathus,0
71,Inside,Draculo pogognathus,0
76,Inside,Draculo pogognathus,0
77,Inside,Draculo pogognathus,0
78,Inside,Draculo pogognathus,0
80,Inside,Draculo pogognathus,0
85,Inside,Draculo pogognathus,0
86,Inside,Draculo pogognathus,0
88,Inside,Draculo pogognathus,0
89,Inside,Draculo pogognathus,0
90,Inside,Draculo pogognathus,0
93,Inside,Draculo pogognathus,0
96,Inside,Draculo pogognathus,0
97,Inside,Draculo pogognathus,0
98,Inside,Draculo pogognathus,0
99,Inside,Draculo pogognathus,0
101,Inside,Draculo pogognathus,0
103,Inside,Draculo pogognathus,0
105,Inside,Draculo pogognathus,0
107,Inside,Draculo pogognathus,0
109,Inside,Draculo pogognathus,0
111,Inside,Draculo pogognathus,0
113,Inside,Draculo pogognathus,0
114,Inside,Draculo pogognathus,0
116,Inside,Draculo pogognathus,0
118,Inside,Draculo pogognathus,0
120,Inside,Draculo pogognathus,0
122,Inside,Draculo pogognathus,0
125,Inside,Draculo pogognathus,0
127,Inside,Draculo pogognathus,0
129,Inside,Draculo pogognathus,0
131,Inside,Draculo pogognathus,0
133,Inside,Draculo pogognathus,0
135,Inside,Draculo pogognathus,0
137,Inside,Draculo pogognathus,0
139,Inside,Draculo pogognathus,0
141,Inside,Draculo pogognathus,0
143,Inside,Draculo pogognathus,0
145,Inside,Draculo pogognathus,0
147,Inside,Draculo pogognathus,0
2,Outside,Draculo pogognathus,0
4,Outside,Draculo pogognathus,0
9,Outside,Draculo pogognathus,0
13,Outside,Draculo pogognathus,0
15,Outside,Draculo pogognathus,0
20,Outside,Draculo pogognathus,0
23,Outside,Draculo pogognathus,0
30,Outside,Draculo pogognathus,0
35,Outside,Draculo pogognathus,0
38,Outside,Draculo pogognathus,0
41,Outside,Draculo pogognathus,0
42,Outside,Draculo pogognathus,0
51,Outside,Draculo pogognathus,0
52,Outside,Draculo pogognathus,0
55,Outside,Draculo pogognathus,0
56,Outside,Draculo pogognathus,0
64,Outside,Draculo pogognathus,0
65,Outside,Draculo pogognathus,0
66,Outside,Draculo pogognathus,0
70,Outside,Draculo pogognathus,0
74,Outside,Draculo pogognathus,0
75,Outside,Draculo pogognathus,0
79,Outside,Draculo pogognathus,0
81,Outside,Draculo pogognathus,0
84,Outside,Draculo pogognathus,0
87,Outside,Draculo pogognathus,0
91,Outside,Draculo pogognathus,0
92,Outside,Draculo pogognathus,0
95,Outside,Draculo pogognathus,0
100,Outside,Draculo pogognathus,0
102,Outside,Draculo pogognathus,0
104,Outside,Draculo pogognathus,0
106,Outside,Draculo pogognathus,0
108,Outside,Draculo pogognathus,0
110,Outside,Draculo pogognathus,0
112,Outside,Draculo pogognathus,0
115,Outside,Draculo pogognathus,0
117,Outside,Draculo pogognathus,0
119,Outside,Draculo pogognathus,0
121,Outside,Draculo pogognathus,0
123,Outside,Draculo pogognathus,0
126,Outside,Draculo pogognathus,0
128,Outside,Draculo pogognathus,0
130,Outside,Draculo pogognathus,0
132,Outside,Draculo pogognathus,0
134,Outside,Draculo pogognathus,0
136,Outside,Draculo pogognathus,0
138,Outside,Draculo pogognathus,0
140,Outside,Draculo pogognathus,0
142,Outside,Draculo pogognathus,0
144,Outside,Draculo pogognathus,0
146,Outside,Draculo pogognathus,0
148,Outside,Draculo pogognathus,0
1,Inside,Enchelyurus brunneolus,0.015923567
5,Inside,Enchelyurus brunneolus,0
8,Inside,Enchelyurus brunneolus,0.007176175
10,Inside,Enchelyurus brunneolus,0.023020258
14,Inside,Enchelyurus brunneolus,0.002842524
16,Inside,Enchelyurus brunneolus,0.015471893
17,Inside,Enchelyurus brunneolus,0
18,Inside,Enchelyurus brunneolus,0.009025271
19,Inside,Enchelyurus brunneolus,0
21,Inside,Enchelyurus brunneolus,0
22,Inside,Enchelyurus brunneolus,0.003625816
24,Inside,Enchelyurus brunneolus,0
26,Inside,Enchelyurus brunneolus,0
27,Inside,Enchelyurus brunneolus,0
28,Inside,Enchelyurus brunneolus,0
29,Inside,Enchelyurus brunneolus,0.002476474
31,Inside,Enchelyurus brunneolus,0.008099352
32,Inside,Enchelyurus brunneolus,0.006518905
33,Inside,Enchelyurus brunneolus,0
34,Inside,Enchelyurus brunneolus,0
36,Inside,Enchelyurus brunneolus,0.890688259
37,Inside,Enchelyurus brunneolus,0.067491564
39,Inside,Enchelyurus brunneolus,0.025706941
40,Inside,Enchelyurus brunneolus,0.011195074
43,Inside,Enchelyurus brunneolus,0.021493821
44,Inside,Enchelyurus brunneolus,0.281285878
45,Inside,Enchelyurus brunneolus,0
46,Inside,Enchelyurus brunneolus,0
47,Inside,Enchelyurus brunneolus,0
48,Inside,Enchelyurus brunneolus,0
49,Inside,Enchelyurus brunneolus,0
50,Inside,Enchelyurus brunneolus,0
54,Inside,Enchelyurus brunneolus,0.02143878
57,Inside,Enchelyurus brunneolus,0
59,Inside,Enchelyurus brunneolus,0.006544503
60,Inside,Enchelyurus brunneolus,0.073319756
61,Inside,Enchelyurus brunneolus,0.157802455
67,Inside,Enchelyurus brunneolus,0.006920415
68,Inside,Enchelyurus brunneolus,0
69,Inside,Enchelyurus brunneolus,0.003581662
71,Inside,Enchelyurus brunneolus,0.143589744
76,Inside,Enchelyurus brunneolus,0.005792065
77,Inside,Enchelyurus brunneolus,0
78,Inside,Enchelyurus brunneolus,0
80,Inside,Enchelyurus brunneolus,0
85,Inside,Enchelyurus brunneolus,0
86,Inside,Enchelyurus brunneolus,0
88,Inside,Enchelyurus brunneolus,0
89,Inside,Enchelyurus brunneolus,0
90,Inside,Enchelyurus brunneolus,0
93,Inside,Enchelyurus brunneolus,0
96,Inside,Enchelyurus brunneolus,0
97,Inside,Enchelyurus brunneolus,0
98,Inside,Enchelyurus brunneolus,0
99,Inside,Enchelyurus brunneolus,0
101,Inside,Enchelyurus brunneolus,0
103,Inside,Enchelyurus brunneolus,0
105,Inside,Enchelyurus brunneolus,0
107,Inside,Enchelyurus brunneolus,0
109,Inside,Enchelyurus brunneolus,0
111,Inside,Enchelyurus brunneolus,0
113,Inside,Enchelyurus brunneolus,0
114,Inside,Enchelyurus brunneolus,0
116,Inside,Enchelyurus brunneolus,0
118,Inside,Enchelyurus brunneolus,0
120,Inside,Enchelyurus brunneolus,0.00234852
122,Inside,Enchelyurus brunneolus,0.016469038
125,Inside,Enchelyurus brunneolus,0
127,Inside,Enchelyurus brunneolus,0
129,Inside,Enchelyurus brunneolus,0
131,Inside,Enchelyurus brunneolus,0
133,Inside,Enchelyurus brunneolus,0
135,Inside,Enchelyurus brunneolus,0
137,Inside,Enchelyurus brunneolus,0
139,Inside,Enchelyurus brunneolus,0.009176417
141,Inside,Enchelyurus brunneolus,0
143,Inside,Enchelyurus brunneolus,0
145,Inside,Enchelyurus brunneolus,0
147,Inside,Enchelyurus brunneolus,0
2,Outside,Enchelyurus brunneolus,0
4,Outside,Enchelyurus brunneolus,0
9,Outside,Enchelyurus brunneolus,0.008933889
13,Outside,Enchelyurus brunneolus,0
15,Outside,Enchelyurus brunneolus,0
20,Outside,Enchelyurus brunneolus,0.003267974
23,Outside,Enchelyurus brunneolus,0
30,Outside,Enchelyurus brunneolus,0
35,Outside,Enchelyurus brunneolus,0.005081301
38,Outside,Enchelyurus brunneolus,0
41,Outside,Enchelyurus brunneolus,0
42,Outside,Enchelyurus brunneolus,0
51,Outside,Enchelyurus brunneolus,0
52,Outside,Enchelyurus brunneolus,0
55,Outside,Enchelyurus brunneolus,0
56,Outside,Enchelyurus brunneolus,0
64,Outside,Enchelyurus brunneolus,0
65,Outside,Enchelyurus brunneolus,0
66,Outside,Enchelyurus brunneolus,0
70,Outside,Enchelyurus brunneolus,0
74,Outside,Enchelyurus brunneolus,0
75,Outside,Enchelyurus brunneolus,0
79,Outside,Enchelyurus brunneolus,0
81,Outside,Enchelyurus brunneolus,0
84,Outside,Enchelyurus brunneolus,0
87,Outside,Enchelyurus brunneolus,0
91,Outside,Enchelyurus brunneolus,0
92,Outside,Enchelyurus brunneolus,0
95,Outside,Enchelyurus brunneolus,0
100,Outside,Enchelyurus brunneolus,0
102,Outside,Enchelyurus brunneolus,0
104,Outside,Enchelyurus brunneolus,0
106,Outside,Enchelyurus brunneolus,0
108,Outside,Enchelyurus brunneolus,0
110,Outside,Enchelyurus brunneolus,0
112,Outside,Enchelyurus brunneolus,0
115,Outside,Enchelyurus brunneolus,0
117,Outside,Enchelyurus brunneolus,0
119,Outside,Enchelyurus brunneolus,0
121,Outside,Enchelyurus brunneolus,0
123,Outside,Enchelyurus brunneolus,0
126,Outside,Enchelyurus brunneolus,0.002750275
128,Outside,Enchelyurus brunneolus,0
130,Outside,Enchelyurus brunneolus,0
132,Outside,Enchelyurus brunneolus,0
134,Outside,Enchelyurus brunneolus,0
136,Outside,Enchelyurus brunneolus,0
138,Outside,Enchelyurus brunneolus,0
140,Outside,Enchelyurus brunneolus,0
142,Outside,Enchelyurus brunneolus,0
144,Outside,Enchelyurus brunneolus,0
146,Outside,Enchelyurus brunneolus,0
148,Outside,Enchelyurus brunneolus,0
1,Inside,Enneapterygius atriceps,0
5,Inside,Enneapterygius atriceps,0
8,Inside,Enneapterygius atriceps,0.007176175
10,Inside,Enneapterygius atriceps,0
14,Inside,Enneapterygius atriceps,0
16,Inside,Enneapterygius atriceps,0.02062919
17,Inside,Enneapterygius atriceps,0.010330579
18,Inside,Enneapterygius atriceps,0
19,Inside,Enneapterygius atriceps,0
21,Inside,Enneapterygius atriceps,0
22,Inside,Enneapterygius atriceps,0
24,Inside,Enneapterygius atriceps,0
26,Inside,Enneapterygius atriceps,0.002645503
27,Inside,Enneapterygius atriceps,0.003306878
28,Inside,Enneapterygius atriceps,0
29,Inside,Enneapterygius atriceps,0
31,Inside,Enneapterygius atriceps,0
32,Inside,Enneapterygius atriceps,0
33,Inside,Enneapterygius atriceps,0
34,Inside,Enneapterygius atriceps,0
36,Inside,Enneapterygius atriceps,0
37,Inside,Enneapterygius atriceps,0
39,Inside,Enneapterygius atriceps,0
40,Inside,Enneapterygius atriceps,0
43,Inside,Enneapterygius atriceps,0
44,Inside,Enneapterygius atriceps,0
45,Inside,Enneapterygius atriceps,0
46,Inside,Enneapterygius atriceps,0.016745744
47,Inside,Enneapterygius atriceps,0
48,Inside,Enneapterygius atriceps,0
49,Inside,Enneapterygius atriceps,0
50,Inside,Enneapterygius atriceps,0
54,Inside,Enneapterygius atriceps,0
57,Inside,Enneapterygius atriceps,0
59,Inside,Enneapterygius atriceps,0
60,Inside,Enneapterygius atriceps,0
61,Inside,Enneapterygius atriceps,0
67,Inside,Enneapterygius atriceps,0
68,Inside,Enneapterygius atriceps,0
69,Inside,Enneapterygius atriceps,0
71,Inside,Enneapterygius atriceps,0
76,Inside,Enneapterygius atriceps,0.005792065
77,Inside,Enneapterygius atriceps,0
78,Inside,Enneapterygius atriceps,0
80,Inside,Enneapterygius atriceps,0
85,Inside,Enneapterygius atriceps,0
86,Inside,Enneapterygius atriceps,0
88,Inside,Enneapterygius atriceps,0
89,Inside,Enneapterygius atriceps,0
90,Inside,Enneapterygius atriceps,0
93,Inside,Enneapterygius atriceps,0
96,Inside,Enneapterygius atriceps,0
97,Inside,Enneapterygius atriceps,0
98,Inside,Enneapterygius atriceps,0
99,Inside,Enneapterygius atriceps,0
101,Inside,Enneapterygius atriceps,0
103,Inside,Enneapterygius atriceps,0
105,Inside,Enneapterygius atriceps,0
107,Inside,Enneapterygius atriceps,0
109,Inside,Enneapterygius atriceps,0
111,Inside,Enneapterygius atriceps,0
113,Inside,Enneapterygius atriceps,0
114,Inside,Enneapterygius atriceps,0
116,Inside,Enneapterygius atriceps,0
118,Inside,Enneapterygius atriceps,0
120,Inside,Enneapterygius atriceps,0
122,Inside,Enneapterygius atriceps,0
125,Inside,Enneapterygius atriceps,0
127,Inside,Enneapterygius atriceps,0
129,Inside,Enneapterygius atriceps,0
131,Inside,Enneapterygius atriceps,0
133,Inside,Enneapterygius atriceps,0
135,Inside,Enneapterygius atriceps,0
137,Inside,Enneapterygius atriceps,0
139,Inside,Enneapterygius atriceps,0
141,Inside,Enneapterygius atriceps,0
143,Inside,Enneapterygius atriceps,0
145,Inside,Enneapterygius atriceps,0
