transect,type,sample,density
101,Inside,Coryphaena,0
103,Inside,Coryphaena,0
105,Inside,Coryphaena,0.00167729
107,Inside,Coryphaena,0
109,Inside,Coryphaena,0.003544842
111,Inside,Coryphaena,0.002008032
113,Inside,Coryphaena,0
114,Inside,Coryphaena,0
116,Inside,Coryphaena,0
118,Inside,Coryphaena,0
120,Inside,Coryphaena,0.00234852
122,Inside,Coryphaena,0
125,Inside,Coryphaena,0.002793296
127,Inside,Coryphaena,0
129,Inside,Coryphaena,0
131,Inside,Coryphaena,0
133,Inside,Coryphaena,0
135,Inside,Coryphaena,0.014749263
137,Inside,Coryphaena,0.003019324
139,Inside,Coryphaena,0
141,Inside,Coryphaena,0
143,Inside,Coryphaena,0
145,Inside,Coryphaena,0.00288517
147,Inside,Coryphaena,0
2,Outside,Coryphaena,0
4,Outside,Coryphaena,0
9,Outside,Coryphaena,0
13,Outside,Coryphaena,0
15,Outside,Coryphaena,0
20,Outside,Coryphaena,0
23,Outside,Coryphaena,0
30,Outside,Coryphaena,0.004686036
35,Outside,Coryphaena,0.005081301
38,Outside,Coryphaena,0
41,Outside,Coryphaena,0
42,Outside,Coryphaena,0
51,Outside,Coryphaena,0
52,Outside,Coryphaena,0
55,Outside,Coryphaena,0
56,Outside,Coryphaena,0
64,Outside,Coryphaena,0.003624502
65,Outside,Coryphaena,0
66,Outside,Coryphaena,0
70,Outside,Coryphaena,0
73,Outside,Coryphaena,0
74,Outside,Coryphaena,0
75,Outside,Coryphaena,0.003653635
79,Outside,Coryphaena,0
81,Outside,Coryphaena,0
84,Outside,Coryphaena,0
87,Outside,Coryphaena,0
91,Outside,Coryphaena,0.000571102
92,Outside,Coryphaena,0
95,Outside,Coryphaena,0
100,Outside,Coryphaena,0
102,Outside,Coryphaena,0
104,Outside,Coryphaena,0
106,Outside,Coryphaena,0
108,Outside,Coryphaena,0.003422313
110,Outside,Coryphaena,0
112,Outside,Coryphaena,0
115,Outside,Coryphaena,0
117,Outside,Coryphaena,0
119,Outside,Coryphaena,0.00746826
121,Outside,Coryphaena,0
123,Outside,Coryphaena,0
126,Outside,Coryphaena,0
128,Outside,Coryphaena,0
130,Outside,Coryphaena,0
132,Outside,Coryphaena,0
134,Outside,Coryphaena,0
136,Outside,Coryphaena,0.002761668
138,Outside,Coryphaena,0.003074085
140,Outside,Coryphaena,0
142,Outside,Coryphaena,0
144,Outside,Coryphaena,0
146,Outside,Coryphaena,0
148,Outside,Coryphaena,0
1,Inside,Cubiceps,0
5,Inside,Cubiceps,0
8,Inside,Cubiceps,0
10,Inside,Cubiceps,0
14,Inside,Cubiceps,0
16,Inside,Cubiceps,0.015471893
17,Inside,Cubiceps,0
18,Inside,Cubiceps,0
19,Inside,Cubiceps,0
21,Inside,Cubiceps,0
22,Inside,Cubiceps,0
24,Inside,Cubiceps,0
26,Inside,Cubiceps,0
27,Inside,Cubiceps,0
28,Inside,Cubiceps,0
29,Inside,Cubiceps,0
31,Inside,Cubiceps,0
32,Inside,Cubiceps,0
33,Inside,Cubiceps,0
34,Inside,Cubiceps,0
36,Inside,Cubiceps,0
37,Inside,Cubiceps,0
39,Inside,Cubiceps,0
40,Inside,Cubiceps,0
43,Inside,Cubiceps,0
44,Inside,Cubiceps,0
45,Inside,Cubiceps,0.002570694
46,Inside,Cubiceps,0
47,Inside,Cubiceps,0
48,Inside,Cubiceps,0
49,Inside,Cubiceps,0
50,Inside,Cubiceps,0
54,Inside,Cubiceps,0
57,Inside,Cubiceps,0
59,Inside,Cubiceps,0
60,Inside,Cubiceps,0
61,Inside,Cubiceps,0
67,Inside,Cubiceps,0
68,Inside,Cubiceps,0
69,Inside,Cubiceps,0
71,Inside,Cubiceps,0
72,Inside,Cubiceps,0
76,Inside,Cubiceps,0
77,Inside,Cubiceps,0
78,Inside,Cubiceps,0
80,Inside,Cubiceps,0
85,Inside,Cubiceps,0
86,Inside,Cubiceps,0
88,Inside,Cubiceps,0
89,Inside,Cubiceps,0
90,Inside,Cubiceps,0
93,Inside,Cubiceps,0
96,Inside,Cubiceps,0
97,Inside,Cubiceps,0
98,Inside,Cubiceps,0
99,Inside,Cubiceps,0
101,Inside,Cubiceps,0
103,Inside,Cubiceps,0
105,Inside,Cubiceps,0
107,Inside,Cubiceps,0
109,Inside,Cubiceps,0
111,Inside,Cubiceps,0
113,Inside,Cubiceps,0
114,Inside,Cubiceps,0
116,Inside,Cubiceps,0
118,Inside,Cubiceps,0
120,Inside,Cubiceps,0.004697041
122,Inside,Cubiceps,0
125,Inside,Cubiceps,0
127,Inside,Cubiceps,0
129,Inside,Cubiceps,0
131,Inside,Cubiceps,0
133,Inside,Cubiceps,0
135,Inside,Cubiceps,0
137,Inside,Cubiceps,0
139,Inside,Cubiceps,0
141,Inside,Cubiceps,0
143,Inside,Cubiceps,0
145,Inside,Cubiceps,0
147,Inside,Cubiceps,0
2,Outside,Cubiceps,0
4,Outside,Cubiceps,0
9,Outside,Cubiceps,0
13,Outside,Cubiceps,0
15,Outside,Cubiceps,0
20,Outside,Cubiceps,0
23,Outside,Cubiceps,0
30,Outside,Cubiceps,0.004686036
35,Outside,Cubiceps,0
38,Outside,Cubiceps,0
41,Outside,Cubiceps,0
42,Outside,Cubiceps,0
51,Outside,Cubiceps,0
52,Outside,Cubiceps,0
55,Outside,Cubiceps,0
56,Outside,Cubiceps,0
64,Outside,Cubiceps,0
65,Outside,Cubiceps,0
66,Outside,Cubiceps,0
70,Outside,Cubiceps,0
73,Outside,Cubiceps,0
74,Outside,Cubiceps,0
75,Outside,Cubiceps,0
79,Outside,Cubiceps,0
81,Outside,Cubiceps,0
84,Outside,Cubiceps,0
87,Outside,Cubiceps,0
91,Outside,Cubiceps,0
92,Outside,Cubiceps,0
95,Outside,Cubiceps,0
100,Outside,Cubiceps,0
102,Outside,Cubiceps,0
104,Outside,Cubiceps,0
106,Outside,Cubiceps,0
108,Outside,Cubiceps,0
110,Outside,Cubiceps,0
112,Outside,Cubiceps,0
115,Outside,Cubiceps,0
117,Outside,Cubiceps,0
119,Outside,Cubiceps,0
121,Outside,Cubiceps,0
123,Outside,Cubiceps,0
126,Outside,Cubiceps,0
128,Outside,Cubiceps,0
130,Outside,Cubiceps,0
132,Outside,Cubiceps,0
134,Outside,Cubiceps,0
136,Outside,Cubiceps,0
138,Outside,Cubiceps,0
140,Outside,Cubiceps,0
142,Outside,Cubiceps,0
144,Outside,Cubiceps,0
146,Outside,Cubiceps,0
148,Outside,Cubiceps,0
1,Inside,Cyclothone,0
5,Inside,Cyclothone,0.007980846
8,Inside,Cyclothone,0
10,Inside,Cyclothone,0
14,Inside,Cyclothone,0
16,Inside,Cyclothone,0
17,Inside,Cyclothone,0
18,Inside,Cyclothone,0
19,Inside,Cyclothone,0
21,Inside,Cyclothone,0
22,Inside,Cyclothone,0
24,Inside,Cyclothone,0
26,Inside,Cyclothone,0.002645503
27,Inside,Cyclothone,0
28,Inside,Cyclothone,0
29,Inside,Cyclothone,0
31,Inside,Cyclothone,0
32,Inside,Cyclothone,0
33,Inside,Cyclothone,0
34,Inside,Cyclothone,0
36,Inside,Cyclothone,0
37,Inside,Cyclothone,0
39,Inside,Cyclothone,0
40,Inside,Cyclothone,0
43,Inside,Cyclothone,0
44,Inside,Cyclothone,0
45,Inside,Cyclothone,0
46,Inside,Cyclothone,0
47,Inside,Cyclothone,0
48,Inside,Cyclothone,0
49,Inside,Cyclothone,0
50,Inside,Cyclothone,0
54,Inside,Cyclothone,0
57,Inside,Cyclothone,0
59,Inside,Cyclothone,0
60,Inside,Cyclothone,0
61,Inside,Cyclothone,0
67,Inside,Cyclothone,0
68,Inside,Cyclothone,0
69,Inside,Cyclothone,0
71,Inside,Cyclothone,0
72,Inside,Cyclothone,0
76,Inside,Cyclothone,0
77,Inside,Cyclothone,0
78,Inside,Cyclothone,0
80,Inside,Cyclothone,0.003228931
85,Inside,Cyclothone,0
86,Inside,Cyclothone,0
88,Inside,Cyclothone,0
89,Inside,Cyclothone,0
90,Inside,Cyclothone,0
93,Inside,Cyclothone,0
96,Inside,Cyclothone,0
97,Inside,Cyclothone,0.008325563
98,Inside,Cyclothone,0.004454839
99,Inside,Cyclothone,0.002284235
101,Inside,Cyclothone,0
103,Inside,Cyclothone,0
105,Inside,Cyclothone,0
107,Inside,Cyclothone,0.00172206
109,Inside,Cyclothone,0
111,Inside,Cyclothone,0
113,Inside,Cyclothone,0
114,Inside,Cyclothone,0
116,Inside,Cyclothone,0
118,Inside,Cyclothone,0
120,Inside,Cyclothone,0
122,Inside,Cyclothone,0.016469038
125,Inside,Cyclothone,0
127,Inside,Cyclothone,0
129,Inside,Cyclothone,0
131,Inside,Cyclothone,0
133,Inside,Cyclothone,0
135,Inside,Cyclothone,0.004916421
137,Inside,Cyclothone,0
139,Inside,Cyclothone,0
141,Inside,Cyclothone,0
143,Inside,Cyclothone,0
145,Inside,Cyclothone,0
147,Inside,Cyclothone,0
2,Outside,Cyclothone,0
4,Outside,Cyclothone,0
9,Outside,Cyclothone,0
13,Outside,Cyclothone,0
15,Outside,Cyclothone,0
20,Outside,Cyclothone,0
23,Outside,Cyclothone,0
30,Outside,Cyclothone,0
35,Outside,Cyclothone,0
38,Outside,Cyclothone,0.002807412
41,Outside,Cyclothone,0
42,Outside,Cyclothone,0
51,Outside,Cyclothone,0
52,Outside,Cyclothone,0
55,Outside,Cyclothone,0
56,Outside,Cyclothone,0
64,Outside,Cyclothone,0
65,Outside,Cyclothone,0
66,Outside,Cyclothone,0
70,Outside,Cyclothone,0
73,Outside,Cyclothone,0
74,Outside,Cyclothone,0
75,Outside,Cyclothone,0
79,Outside,Cyclothone,0
81,Outside,Cyclothone,0
84,Outside,Cyclothone,0
87,Outside,Cyclothone,0
91,Outside,Cyclothone,0
92,Outside,Cyclothone,0
95,Outside,Cyclothone,0.000302078
100,Outside,Cyclothone,0
102,Outside,Cyclothone,0
104,Outside,Cyclothone,0
106,Outside,Cyclothone,0
108,Outside,Cyclothone,0
110,Outside,Cyclothone,0
112,Outside,Cyclothone,0.001862891
115,Outside,Cyclothone,0
117,Outside,Cyclothone,0
119,Outside,Cyclothone,0
121,Outside,Cyclothone,0
123,Outside,Cyclothone,0
126,Outside,Cyclothone,0
128,Outside,Cyclothone,0
130,Outside,Cyclothone,0
132,Outside,Cyclothone,0
134,Outside,Cyclothone,0
136,Outside,Cyclothone,0
138,Outside,Cyclothone,0
140,Outside,Cyclothone,0
142,Outside,Cyclothone,0
144,Outside,Cyclothone,0
146,Outside,Cyclothone,0
148,Outside,Cyclothone,0
1,Inside,Cypselurus,0
5,Inside,Cypselurus,0
8,Inside,Cypselurus,0
10,Inside,Cypselurus,0
14,Inside,Cypselurus,0
16,Inside,Cypselurus,0
17,Inside,Cypselurus,0
18,Inside,Cypselurus,0
19,Inside,Cypselurus,0
21,Inside,Cypselurus,0
22,Inside,Cypselurus,0
24,Inside,Cypselurus,0
26,Inside,Cypselurus,0
27,Inside,Cypselurus,0
28,Inside,Cypselurus,0
29,Inside,Cypselurus,0
31,Inside,Cypselurus,0
32,Inside,Cypselurus,0
33,Inside,Cypselurus,0
34,Inside,Cypselurus,0
36,Inside,Cypselurus,0.008097166
37,Inside,Cypselurus,0
39,Inside,Cypselurus,0
40,Inside,Cypselurus,0
43,Inside,Cypselurus,0
44,Inside,Cypselurus,0
45,Inside,Cypselurus,0
46,Inside,Cypselurus,0
47,Inside,Cypselurus,0
48,Inside,Cypselurus,0
49,Inside,Cypselurus,0
50,Inside,Cypselurus,0
54,Inside,Cypselurus,0
57,Inside,Cypselurus,0
59,Inside,Cypselurus,0
60,Inside,Cypselurus,0
61,Inside,Cypselurus,0
67,Inside,Cypselurus,0
68,Inside,Cypselurus,0
69,Inside,Cypselurus,0
71,Inside,Cypselurus,0.003418803
72,Inside,Cypselurus,0
76,Inside,Cypselurus,0
77,Inside,Cypselurus,0
78,Inside,Cypselurus,0
80,Inside,Cypselurus,0
85,Inside,Cypselurus,0
86,Inside,Cypselurus,0.002458059
88,Inside,Cypselurus,0
89,Inside,Cypselurus,0
90,Inside,Cypselurus,0
93,Inside,Cypselurus,0
96,Inside,Cypselurus,0
97,Inside,Cypselurus,0.001665113
98,Inside,Cypselurus,0
99,Inside,Cypselurus,0
101,Inside,Cypselurus,0
103,Inside,Cypselurus,0
105,Inside,Cypselurus,0
107,Inside,Cypselurus,0
109,Inside,Cypselurus,0
111,Inside,Cypselurus,0
113,Inside,Cypselurus,0
114,Inside,Cypselurus,0.002208481
116,Inside,Cypselurus,0
118,Inside,Cypselurus,0
120,Inside,Cypselurus,0.00234852
122,Inside,Cypselurus,0.003293808
125,Inside,Cypselurus,0.002793296
127,Inside,Cypselurus,0
129,Inside,Cypselurus,0.001961554
131,Inside,Cypselurus,0
133,Inside,Cypselurus,0
135,Inside,Cypselurus,0
137,Inside,Cypselurus,0
139,Inside,Cypselurus,0
141,Inside,Cypselurus,0
143,Inside,Cypselurus,0
145,Inside,Cypselurus,0
147,Inside,Cypselurus,0
2,Outside,Cypselurus,0
4,Outside,Cypselurus,0
9,Outside,Cypselurus,0
13,Outside,Cypselurus,0
15,Outside,Cypselurus,0
20,Outside,Cypselurus,0
23,Outside,Cypselurus,0
30,Outside,Cypselurus,0
35,Outside,Cypselurus,0
38,Outside,Cypselurus,0
41,Outside,Cypselurus,0
42,Outside,Cypselurus,0
51,Outside,Cypselurus,0
52,Outside,Cypselurus,0
55,Outside,Cypselurus,0
56,Outside,Cypselurus,0
64,Outside,Cypselurus,0
65,Outside,Cypselurus,0
66,Outside,Cypselurus,0
70,Outside,Cypselurus,0
73,Outside,Cypselurus,0
74,Outside,Cypselurus,0
75,Outside,Cypselurus,0
79,Outside,Cypselurus,0
81,Outside,Cypselurus,0
84,Outside,Cypselurus,0
87,Outside,Cypselurus,0
91,Outside,Cypselurus,0
92,Outside,Cypselurus,0
95,Outside,Cypselurus,0
100,Outside,Cypselurus,0
102,Outside,Cypselurus,0
104,Outside,Cypselurus,0
106,Outside,Cypselurus,0
108,Outside,Cypselurus,0
110,Outside,Cypselurus,0
112,Outside,Cypselurus,0
115,Outside,Cypselurus,0
117,Outside,Cypselurus,0
119,Outside,Cypselurus,0
121,Outside,Cypselurus,0
123,Outside,Cypselurus,0
126,Outside,Cypselurus,0
128,Outside,Cypselurus,0
130,Outside,Cypselurus,0
132,Outside,Cypselurus,0
134,Outside,Cypselurus,0
136,Outside,Cypselurus,0
138,Outside,Cypselurus,0
140,Outside,Cypselurus,0
142,Outside,Cypselurus,0
144,Outside,Cypselurus,0
146,Outside,Cypselurus,0
148,Outside,Cypselurus,0
1,Inside,Dactyloptena,0
5,Inside,Dactyloptena,0
8,Inside,Dactyloptena,0
10,Inside,Dactyloptena,0.004604052
14,Inside,Dactyloptena,0
16,Inside,Dactyloptena,0
17,Inside,Dactyloptena,0
18,Inside,Dactyloptena,0
19,Inside,Dactyloptena,0.003236246
21,Inside,Dactyloptena,0
22,Inside,Dactyloptena,0
24,Inside,Dactyloptena,0
26,Inside,Dactyloptena,0
27,Inside,Dactyloptena,0
28,Inside,Dactyloptena,0
29,Inside,Dactyloptena,0
31,Inside,Dactyloptena,0
32,Inside,Dactyloptena,0
33,Inside,Dactyloptena,0
34,Inside,Dactyloptena,0
36,Inside,Dactyloptena,0
37,Inside,Dactyloptena,0
39,Inside,Dactyloptena,0
40,Inside,Dactyloptena,0
43,Inside,Dactyloptena,0
44,Inside,Dactyloptena,0
45,Inside,Dactyloptena,0
46,Inside,Dactyloptena,0
47,Inside,Dactyloptena,0
48,Inside,Dactyloptena,0
49,Inside,Dactyloptena,0
50,Inside,Dactyloptena,0
54,Inside,Dactyloptena,0
57,Inside,Dactyloptena,0
59,Inside,Dactyloptena,0
60,Inside,Dactyloptena,0
61,Inside,Dactyloptena,0
67,Inside,Dactyloptena,0
68,Inside,Dactyloptena,0
69,Inside,Dactyloptena,0
71,Inside,Dactyloptena,0
72,Inside,Dactyloptena,0
76,Inside,Dactyloptena,0
77,Inside,Dactyloptena,0
78,Inside,Dactyloptena,0
80,Inside,Dactyloptena,0
85,Inside,Dactyloptena,0
86,Inside,Dactyloptena,0
88,Inside,Dactyloptena,0
89,Inside,Dactyloptena,0
90,Inside,Dactyloptena,0
93,Inside,Dactyloptena,0
96,Inside,Dactyloptena,0
97,Inside,Dactyloptena,0
98,Inside,Dactyloptena,0
99,Inside,Dactyloptena,0
101,Inside,Dactyloptena,0
103,Inside,Dactyloptena,0
105,Inside,Dactyloptena,0
107,Inside,Dactyloptena,0
109,Inside,Dactyloptena,0
111,Inside,Dactyloptena,0
113,Inside,Dactyloptena,0
114,Inside,Dactyloptena,0
116,Inside,Dactyloptena,0
118,Inside,Dactyloptena,0
120,Inside,Dactyloptena,0
122,Inside,Dactyloptena,0
125,Inside,Dactyloptena,0
127,Inside,Dactyloptena,0
129,Inside,Dactyloptena,0
131,Inside,Dactyloptena,0
133,Inside,Dactyloptena,0
135,Inside,Dactyloptena,0
137,Inside,Dactyloptena,0
139,Inside,Dactyloptena,0
141,Inside,Dactyloptena,0
143,Inside,Dactyloptena,0
145,Inside,Dactyloptena,0
147,Inside,Dactyloptena,0
2,Outside,Dactyloptena,0
4,Outside,Dactyloptena,0
9,Outside,Dactyloptena,0
13,Outside,Dactyloptena,0
15,Outside,Dactyloptena,0
20,Outside,Dactyloptena,0
23,Outside,Dactyloptena,0
30,Outside,Dactyloptena,0
35,Outside,Dactyloptena,0
38,Outside,Dactyloptena,0
41,Outside,Dactyloptena,0
42,Outside,Dactyloptena,0
51,Outside,Dactyloptena,0
52,Outside,Dactyloptena,0
55,Outside,Dactyloptena,0
56,Outside,Dactyloptena,0
64,Outside,Dactyloptena,0
65,Outside,Dactyloptena,0
66,Outside,Dactyloptena,0
70,Outside,Dactyloptena,0
73,Outside,Dactyloptena,0
74,Outside,Dactyloptena,0
75,Outside,Dactyloptena,0
79,Outside,Dactyloptena,0
81,Outside,Dactyloptena,0
84,Outside,Dactyloptena,0
87,Outside,Dactyloptena,0
91,Outside,Dactyloptena,0
92,Outside,Dactyloptena,0
95,Outside,Dactyloptena,0
100,Outside,Dactyloptena,0
102,Outside,Dactyloptena,0
104,Outside,Dactyloptena,0
106,Outside,Dactyloptena,0
108,Outside,Dactyloptena,0
110,Outside,Dactyloptena,0
112,Outside,Dactyloptena,0
115,Outside,Dactyloptena,0
117,Outside,Dactyloptena,0
119,Outside,Dactyloptena,0
121,Outside,Dactyloptena,0
123,Outside,Dactyloptena,0
126,Outside,Dactyloptena,0
128,Outside,Dactyloptena,0
130,Outside,Dactyloptena,0
132,Outside,Dactyloptena,0
134,Outside,Dactyloptena,0
136,Outside,Dactyloptena,0
138,Outside,Dactyloptena,0
140,Outside,Dactyloptena,0
142,Outside,Dactyloptena,0
144,Outside,Dactyloptena,0
146,Outside,Dactyloptena,0
148,Outside,Dactyloptena,0
1,Inside,Decapterus,0
5,Inside,Decapterus,0
8,Inside,Decapterus,0.003588088
10,Inside,Decapterus,0
14,Inside,Decapterus,0
16,Inside,Decapterus,0
17,Inside,Decapterus,0
18,Inside,Decapterus,0
19,Inside,Decapterus,0.006472492
21,Inside,Decapterus,0
22,Inside,Decapterus,0
24,Inside,Decapterus,0
26,Inside,Decapterus,0
27,Inside,Decapterus,0
28,Inside,Decapterus,0.033835743
29,Inside,Decapterus,0
31,Inside,Decapterus,0
32,Inside,Decapterus,0
33,Inside,Decapterus,0
34,Inside,Decapterus,0.00241838
36,Inside,Decapterus,0.024291498
37,Inside,Decapterus,0
39,Inside,Decapterus,0
40,Inside,Decapterus,0
43,Inside,Decapterus,0
44,Inside,Decapterus,0
45,Inside,Decapterus,0
46,Inside,Decapterus,0
47,Inside,Decapterus,0
48,Inside,Decapterus,0
49,Inside,Decapterus,0
50,Inside,Decapterus,0
54,Inside,Decapterus,0
57,Inside,Decapterus,0
59,Inside,Decapterus,0
60,Inside,Decapterus,0
61,Inside,Decapterus,0
67,Inside,Decapterus,0
68,Inside,Decapterus,0
69,Inside,Decapterus,0
71,Inside,Decapterus,0
72,Inside,Decapterus,0
76,Inside,Decapterus,0
77,Inside,Decapterus,0
78,Inside,Decapterus,0
80,Inside,Decapterus,0.003228931
85,Inside,Decapterus,0
86,Inside,Decapterus,0
88,Inside,Decapterus,0
89,Inside,Decapterus,0
90,Inside,Decapterus,0
93,Inside,Decapterus,0.002304147
96,Inside,Decapterus,0
97,Inside,Decapterus,0
98,Inside,Decapterus,0
99,Inside,Decapterus,0
101,Inside,Decapterus,0
103,Inside,Decapterus,0
105,Inside,Decapterus,0
107,Inside,Decapterus,0
109,Inside,Decapterus,0
111,Inside,Decapterus,0
113,Inside,Decapterus,0
114,Inside,Decapterus,0
116,Inside,Decapterus,0
118,Inside,Decapterus,0
120,Inside,Decapterus,0
122,Inside,Decapterus,0
125,Inside,Decapterus,0
127,Inside,Decapterus,0
129,Inside,Decapterus,0
131,Inside,Decapterus,0
133,Inside,Decapterus,0
135,Inside,Decapterus,0
137,Inside,Decapterus,0
139,Inside,Decapterus,0
141,Inside,Decapterus,0
143,Inside,Decapterus,0
145,Inside,Decapterus,0
147,Inside,Decapterus,0
2,Outside,Decapterus,0
4,Outside,Decapterus,0
9,Outside,Decapterus,0
13,Outside,Decapterus,0
15,Outside,Decapterus,0
20,Outside,Decapterus,0.003267974
23,Outside,Decapterus,0
30,Outside,Decapterus,0
35,Outside,Decapterus,0
38,Outside,Decapterus,0
41,Outside,Decapterus,0
42,Outside,Decapterus,0
51,Outside,Decapterus,0
52,Outside,Decapterus,0
55,Outside,Decapterus,0
56,Outside,Decapterus,0
64,Outside,Decapterus,0
65,Outside,Decapterus,0
66,Outside,Decapterus,0
70,Outside,Decapterus,0
73,Outside,Decapterus,0
74,Outside,Decapterus,0
75,Outside,Decapterus,0
79,Outside,Decapterus,0
81,Outside,Decapterus,0
84,Outside,Decapterus,0
87,Outside,Decapterus,0
91,Outside,Decapterus,0
92,Outside,Decapterus,0
95,Outside,Decapterus,0
100,Outside,Decapterus,0
102,Outside,Decapterus,0
104,Outside,Decapterus,0
106,Outside,Decapterus,0
108,Outside,Decapterus,0
110,Outside,Decapterus,0
112,Outside,Decapterus,0
115,Outside,Decapterus,0
117,Outside,Decapterus,0
119,Outside,Decapterus,0
121,Outside,Decapterus,0
123,Outside,Decapterus,0
126,Outside,Decapterus,0
128,Outside,Decapterus,0
130,Outside,Decapterus,0
132,Outside,Decapterus,0
134,Outside,Decapterus,0
136,Outside,Decapterus,0
138,Outside,Decapterus,0
140,Outside,Decapterus,0
142,Outside,Decapterus,0
144,Outside,Decapterus,0
146,Outside,Decapterus,0
148,Outside,Decapterus,0
1,Inside,Dendrochirus,0
5,Inside,Dendrochirus,0
8,Inside,Dendrochirus,0
10,Inside,Dendrochirus,0
14,Inside,Dendrochirus,0
16,Inside,Dendrochirus,0
17,Inside,Dendrochirus,0
18,Inside,Dendrochirus,0
19,Inside,Dendrochirus,0
21,Inside,Dendrochirus,0
22,Inside,Dendrochirus,0
24,Inside,Dendrochirus,0
26,Inside,Dendrochirus,0
27,Inside,Dendrochirus,0
28,Inside,Dendrochirus,0
29,Inside,Dendrochirus,0
31,Inside,Dendrochirus,0
32,Inside,Dendrochirus,0
33,Inside,Dendrochirus,0
34,Inside,Dendrochirus,0
36,Inside,Dendrochirus,0
37,Inside,Dendrochirus,0
39,Inside,Dendrochirus,0
40,Inside,Dendrochirus,0
43,Inside,Dendrochirus,0
44,Inside,Dendrochirus,0
45,Inside,Dendrochirus,0
46,Inside,Dendrochirus,0
47,Inside,Dendrochirus,0
48,Inside,Dendrochirus,0
49,Inside,Dendrochirus,0
50,Inside,Dendrochirus,0
54,Inside,Dendrochirus,0
57,Inside,Dendrochirus,0
59,Inside,Dendrochirus,0
60,Inside,Dendrochirus,0.012219959
61,Inside,Dendrochirus,0
67,Inside,Dendrochirus,0
68,Inside,Dendrochirus,0
69,Inside,Dendrochirus,0
71,Inside,Dendrochirus,0
72,Inside,Dendrochirus,0
76,Inside,Dendrochirus,0
77,Inside,Dendrochirus,0
78,Inside,Dendrochirus,0
80,Inside,Dendrochirus,0
85,Inside,Dendrochirus,0
86,Inside,Dendrochirus,0
88,Inside,Dendrochirus,0
89,Inside,Dendrochirus,0
90,Inside,Dendrochirus,0
93,Inside,Dendrochirus,0
96,Inside,Dendrochirus,0
97,Inside,Dendrochirus,0
98,Inside,Dendrochirus,0
99,Inside,Dendrochirus,0
101,Inside,Dendrochirus,0
103,Inside,Dendrochirus,0
105,Inside,Dendrochirus,0
107,Inside,Dendrochirus,0
109,Inside,Dendrochirus,0
111,Inside,Dendrochirus,0
113,Inside,Dendrochirus,0
114,Inside,Dendrochirus,0
116,Inside,Dendrochirus,0
118,Inside,Dendrochirus,0
120,Inside,Dendrochirus,0
122,Inside,Dendrochirus,0
125,Inside,Dendrochirus,0
127,Inside,Dendrochirus,0
129,Inside,Dendrochirus,0
131,Inside,Dendrochirus,0
133,Inside,Dendrochirus,0
135,Inside,Dendrochirus,0
137,Inside,Dendrochirus,0
139,Inside,Dendrochirus,0
141,Inside,Dendrochirus,0
143,Inside,Dendrochirus,0
145,Inside,Dendrochirus,0
147,Inside,Dendrochirus,0
2,Outside,Dendrochirus,0
4,Outside,Dendrochirus,0
9,Outside,Dendrochirus,0
13,Outside,Dendrochirus,0
15,Outside,Dendrochirus,0
20,Outside,Dendrochirus,0
23,Outside,Dendrochirus,0
30,Outside,Dendrochirus,0
35,Outside,Dendrochirus,0
38,Outside,Dendrochirus,0
41,Outside,Dendrochirus,0
42,Outside,Dendrochirus,0
51,Outside,Dendrochirus,0
52,Outside,Dendrochirus,0
55,Outside,Dendrochirus,0
56,Outside,Dendrochirus,0
64,Outside,Dendrochirus,0
65,Outside,Dendrochirus,0
66,Outside,Dendrochirus,0
70,Outside,Dendrochirus,0
73,Outside,Dendrochirus,0
74,Outside,Dendrochirus,0
75,Outside,Dendrochirus,0
79,Outside,Dendrochirus,0
81,Outside,Dendrochirus,0
84,Outside,Dendrochirus,0
87,Outside,Dendrochirus,0
91,Outside,Dendrochirus,0
92,Outside,Dendrochirus,0
95,Outside,Dendrochirus,0
100,Outside,Dendrochirus,0
102,Outside,Dendrochirus,0
104,Outside,Dendrochirus,0
106,Outside,Dendrochirus,0
108,Outside,Dendrochirus,0
110,Outside,Dendrochirus,0
112,Outside,Dendrochirus,0
115,Outside,Dendrochirus,0
117,Outside,Dendrochirus,0
119,Outside,Dendrochirus,0
121,Outside,Dendrochirus,0
123,Outside,Dendrochirus,0
126,Outside,Dendrochirus,0
128,Outside,Dendrochirus,0
130,Outside,Dendrochirus,0
132,Outside,Dendrochirus,0
134,Outside,Dendrochirus,0
136,Outside,Dendrochirus,0
138,Outside,Dendrochirus,0
140,Outside,Dendrochirus,0
142,Outside,Dendrochirus,0
144,Outside,Dendrochirus,0
146,Outside,Dendrochirus,0
148,Outside,Dendrochirus,0
1,Inside,Diaphus,0
5,Inside,Diaphus,0
8,Inside,Diaphus,0
10,Inside,Diaphus,0
14,Inside,Diaphus,0
16,Inside,Diaphus,0
17,Inside,Diaphus,0
18,Inside,Diaphus,0
19,Inside,Diaphus,0
21,Inside,Diaphus,0
22,Inside,Diaphus,0
24,Inside,Diaphus,0
26,Inside,Diaphus,0
27,Inside,Diaphus,0
28,Inside,Diaphus,0
29,Inside,Diaphus,0
31,Inside,Diaphus,0
32,Inside,Diaphus,0
33,Inside,Diaphus,0
34,Inside,Diaphus,0
36,Inside,Diaphus,0
37,Inside,Diaphus,0
39,Inside,Diaphus,0
40,Inside,Diaphus,0
43,Inside,Diaphus,0
44,Inside,Diaphus,0
45,Inside,Diaphus,0
46,Inside,Diaphus,0
47,Inside,Diaphus,0
