transect,type,sample,density
26,Inside,Chaetodontidae,0
27,Inside,Chaetodontidae,0
28,Inside,Chaetodontidae,0
29,Inside,Chaetodontidae,0
30,Outside,Chaetodontidae,0
31,Inside,Chaetodontidae,0
32,Inside,Chaetodontidae,0
33,Inside,Chaetodontidae,0
34,Inside,Chaetodontidae,0
35,Outside,Chaetodontidae,0
36,Inside,Chaetodontidae,0
37,Inside,Chaetodontidae,0
38,Outside,Chaetodontidae,0
39,Inside,Chaetodontidae,0
40,Inside,Chaetodontidae,0
41,Outside,Chaetodontidae,0
42,Outside,Chaetodontidae,0
43,Inside,Chaetodontidae,0
44,Inside,Chaetodontidae,0
45,Inside,Chaetodontidae,0
46,Inside,Chaetodontidae,0
47,Inside,Chaetodontidae,0
48,Inside,Chaetodontidae,0
49,Inside,Chaetodontidae,0
50,Inside,Chaetodontidae,0
51,Outside,Chaetodontidae,0
52,Outside,Chaetodontidae,0
54,Inside,Chaetodontidae,0
55,Outside,Chaetodontidae,0
56,Outside,Chaetodontidae,0
57,Inside,Chaetodontidae,0
59,Inside,Chaetodontidae,0
60,Inside,Chaetodontidae,0
61,Inside,Chaetodontidae,0
64,Outside,Chaetodontidae,0
65,Outside,Chaetodontidae,0
66,Outside,Chaetodontidae,0
67,Inside,Chaetodontidae,0
68,Inside,Chaetodontidae,0
69,Inside,Chaetodontidae,0
70,Outside,Chaetodontidae,0
71,Inside,Chaetodontidae,0
72,Inside,Chaetodontidae,0
73,Outside,Chaetodontidae,0
74,Outside,Chaetodontidae,0
75,Outside,Chaetodontidae,0
76,Inside,Chaetodontidae,0
77,Inside,Chaetodontidae,0
78,Inside,Chaetodontidae,0
79,Outside,Chaetodontidae,0
80,Inside,Chaetodontidae,0
81,Outside,Chaetodontidae,0
84,Outside,Chaetodontidae,0
85,Inside,Chaetodontidae,0
86,Inside,Chaetodontidae,0
87,Outside,Chaetodontidae,0
88,Inside,Chaetodontidae,0
89,Inside,Chaetodontidae,0
90,Inside,Chaetodontidae,0
91,Outside,Chaetodontidae,0
92,Outside,Chaetodontidae,0
93,Inside,Chaetodontidae,0
95,Outside,Chaetodontidae,0
96,Inside,Chaetodontidae,0
97,Inside,Chaetodontidae,0
98,Inside,Chaetodontidae,0
99,Inside,Chaetodontidae,0
100,Outside,Chaetodontidae,0
101,Inside,Chaetodontidae,0
102,Outside,Chaetodontidae,0
103,Inside,Chaetodontidae,0
104,Outside,Chaetodontidae,0
105,Inside,Chaetodontidae,0
106,Outside,Chaetodontidae,0
107,Inside,Chaetodontidae,0
108,Outside,Chaetodontidae,0
109,Inside,Chaetodontidae,0
110,Outside,Chaetodontidae,0
111,Inside,Chaetodontidae,0
112,Outside,Chaetodontidae,0
113,Inside,Chaetodontidae,0
114,Inside,Chaetodontidae,0
115,Outside,Chaetodontidae,0
116,Inside,Chaetodontidae,0
117,Outside,Chaetodontidae,0
118,Inside,Chaetodontidae,0
119,Outside,Chaetodontidae,0
120,Inside,Chaetodontidae,0
121,Outside,Chaetodontidae,0
122,Inside,Chaetodontidae,0
123,Outside,Chaetodontidae,0
125,Inside,Chaetodontidae,0
126,Outside,Chaetodontidae,0
127,Inside,Chaetodontidae,0
128,Outside,Chaetodontidae,0
129,Inside,Chaetodontidae,0
130,Outside,Chaetodontidae,0
131,Inside,Chaetodontidae,0
132,Outside,Chaetodontidae,0
133,Inside,Chaetodontidae,0
134,Outside,Chaetodontidae,0
135,Inside,Chaetodontidae,0
136,Outside,Chaetodontidae,0
137,Inside,Chaetodontidae,0
138,Outside,Chaetodontidae,0
139,Inside,Chaetodontidae,0
140,Outside,Chaetodontidae,0
141,Inside,Chaetodontidae,0
142,Outside,Chaetodontidae,0
143,Inside,Chaetodontidae,0
144,Outside,Chaetodontidae,0
145,Inside,Chaetodontidae,0
146,Outside,Chaetodontidae,0
147,Inside,Chaetodontidae,0
148,Outside,Chaetodontidae,0
1,Inside,Chanidae,0
2,Outside,Chanidae,0
4,Outside,Chanidae,0
5,Inside,Chanidae,0
8,Inside,Chanidae,0
9,Outside,Chanidae,0.002977963
10,Inside,Chanidae,0
13,Outside,Chanidae,0
14,Inside,Chanidae,0
15,Outside,Chanidae,0
16,Inside,Chanidae,0
17,Inside,Chanidae,0
18,Inside,Chanidae,0
19,Inside,Chanidae,0
20,Outside,Chanidae,0
21,Inside,Chanidae,0
22,Inside,Chanidae,0
23,Outside,Chanidae,0
24,Inside,Chanidae,0
26,Inside,Chanidae,0
27,Inside,Chanidae,0
28,Inside,Chanidae,0
29,Inside,Chanidae,0
30,Outside,Chanidae,0
31,Inside,Chanidae,0
32,Inside,Chanidae,0
33,Inside,Chanidae,0
34,Inside,Chanidae,0
35,Outside,Chanidae,0
36,Inside,Chanidae,0
37,Inside,Chanidae,0
38,Outside,Chanidae,0
39,Inside,Chanidae,0
40,Inside,Chanidae,0
41,Outside,Chanidae,0
42,Outside,Chanidae,0
43,Inside,Chanidae,0
44,Inside,Chanidae,0
45,Inside,Chanidae,0
46,Inside,Chanidae,0
47,Inside,Chanidae,0
48,Inside,Chanidae,0
49,Inside,Chanidae,0.002554278
50,Inside,Chanidae,0
51,Outside,Chanidae,0
52,Outside,Chanidae,0
54,Inside,Chanidae,0.004764173
55,Outside,Chanidae,0
56,Outside,Chanidae,0
57,Inside,Chanidae,0
59,Inside,Chanidae,0
60,Inside,Chanidae,0
61,Inside,Chanidae,0.005844535
64,Outside,Chanidae,0
65,Outside,Chanidae,0
66,Outside,Chanidae,0
67,Inside,Chanidae,0
68,Inside,Chanidae,0
69,Inside,Chanidae,0
70,Outside,Chanidae,0
71,Inside,Chanidae,0
72,Inside,Chanidae,0
73,Outside,Chanidae,0
74,Outside,Chanidae,0
75,Outside,Chanidae,0
76,Inside,Chanidae,0
77,Inside,Chanidae,0
78,Inside,Chanidae,0
79,Outside,Chanidae,0
80,Inside,Chanidae,0
81,Outside,Chanidae,0
84,Outside,Chanidae,0
85,Inside,Chanidae,0
86,Inside,Chanidae,0
87,Outside,Chanidae,0
88,Inside,Chanidae,0
89,Inside,Chanidae,0
90,Inside,Chanidae,0
91,Outside,Chanidae,0
92,Outside,Chanidae,0
93,Inside,Chanidae,0
95,Outside,Chanidae,0
96,Inside,Chanidae,0
97,Inside,Chanidae,0
98,Inside,Chanidae,0
99,Inside,Chanidae,0
100,Outside,Chanidae,0
101,Inside,Chanidae,0
102,Outside,Chanidae,0
103,Inside,Chanidae,0
104,Outside,Chanidae,0
105,Inside,Chanidae,0
106,Outside,Chanidae,0
107,Inside,Chanidae,0
108,Outside,Chanidae,0
109,Inside,Chanidae,0
110,Outside,Chanidae,0
111,Inside,Chanidae,0
112,Outside,Chanidae,0
113,Inside,Chanidae,0
114,Inside,Chanidae,0
115,Outside,Chanidae,0
116,Inside,Chanidae,0.002079434
117,Outside,Chanidae,0
118,Inside,Chanidae,0
119,Outside,Chanidae,0
120,Inside,Chanidae,0
121,Outside,Chanidae,0
122,Inside,Chanidae,0
123,Outside,Chanidae,0
125,Inside,Chanidae,0
126,Outside,Chanidae,0
127,Inside,Chanidae,0
128,Outside,Chanidae,0
129,Inside,Chanidae,0
130,Outside,Chanidae,0
131,Inside,Chanidae,0
132,Outside,Chanidae,0
133,Inside,Chanidae,0
134,Outside,Chanidae,0
135,Inside,Chanidae,0
136,Outside,Chanidae,0
137,Inside,Chanidae,0
138,Outside,Chanidae,0
139,Inside,Chanidae,0
140,Outside,Chanidae,0
141,Inside,Chanidae,0
142,Outside,Chanidae,0
143,Inside,Chanidae,0
144,Outside,Chanidae,0
145,Inside,Chanidae,0
146,Outside,Chanidae,0
147,Inside,Chanidae,0
148,Outside,Chanidae,0
1,Inside,Chiasmodontidae,0
2,Outside,Chiasmodontidae,0
4,Outside,Chiasmodontidae,0
5,Inside,Chiasmodontidae,0
8,Inside,Chiasmodontidae,0
9,Outside,Chiasmodontidae,0
10,Inside,Chiasmodontidae,0
13,Outside,Chiasmodontidae,0
14,Inside,Chiasmodontidae,0
15,Outside,Chiasmodontidae,0
16,Inside,Chiasmodontidae,0
17,Inside,Chiasmodontidae,0
18,Inside,Chiasmodontidae,0
19,Inside,Chiasmodontidae,0
20,Outside,Chiasmodontidae,0
21,Inside,Chiasmodontidae,0
22,Inside,Chiasmodontidae,0
23,Outside,Chiasmodontidae,0
24,Inside,Chiasmodontidae,0
26,Inside,Chiasmodontidae,0
27,Inside,Chiasmodontidae,0
28,Inside,Chiasmodontidae,0
29,Inside,Chiasmodontidae,0
30,Outside,Chiasmodontidae,0.004686036
31,Inside,Chiasmodontidae,0
32,Inside,Chiasmodontidae,0
33,Inside,Chiasmodontidae,0
34,Inside,Chiasmodontidae,0
35,Outside,Chiasmodontidae,0
36,Inside,Chiasmodontidae,0
37,Inside,Chiasmodontidae,0
38,Outside,Chiasmodontidae,0
39,Inside,Chiasmodontidae,0
40,Inside,Chiasmodontidae,0
41,Outside,Chiasmodontidae,0
42,Outside,Chiasmodontidae,0
43,Inside,Chiasmodontidae,0
44,Inside,Chiasmodontidae,0
45,Inside,Chiasmodontidae,0
46,Inside,Chiasmodontidae,0
47,Inside,Chiasmodontidae,0
48,Inside,Chiasmodontidae,0
49,Inside,Chiasmodontidae,0
50,Inside,Chiasmodontidae,0
51,Outside,Chiasmodontidae,0
52,Outside,Chiasmodontidae,0
54,Inside,Chiasmodontidae,0
55,Outside,Chiasmodontidae,0
56,Outside,Chiasmodontidae,0
57,Inside,Chiasmodontidae,0
59,Inside,Chiasmodontidae,0
60,Inside,Chiasmodontidae,0
61,Inside,Chiasmodontidae,0
64,Outside,Chiasmodontidae,0
65,Outside,Chiasmodontidae,0
66,Outside,Chiasmodontidae,0
67,Inside,Chiasmodontidae,0
68,Inside,Chiasmodontidae,0
69,Inside,Chiasmodontidae,0
70,Outside,Chiasmodontidae,0
71,Inside,Chiasmodontidae,0
72,Inside,Chiasmodontidae,0
73,Outside,Chiasmodontidae,0
74,Outside,Chiasmodontidae,0
75,Outside,Chiasmodontidae,0
76,Inside,Chiasmodontidae,0
77,Inside,Chiasmodontidae,0
78,Inside,Chiasmodontidae,0
79,Outside,Chiasmodontidae,0
80,Inside,Chiasmodontidae,0
81,Outside,Chiasmodontidae,0
84,Outside,Chiasmodontidae,0.000249732
85,Inside,Chiasmodontidae,0
86,Inside,Chiasmodontidae,0
87,Outside,Chiasmodontidae,0
88,Inside,Chiasmodontidae,0
89,Inside,Chiasmodontidae,0
90,Inside,Chiasmodontidae,0
91,Outside,Chiasmodontidae,0
92,Outside,Chiasmodontidae,0
93,Inside,Chiasmodontidae,0
95,Outside,Chiasmodontidae,0
96,Inside,Chiasmodontidae,0
97,Inside,Chiasmodontidae,0.000333023
98,Inside,Chiasmodontidae,0
99,Inside,Chiasmodontidae,0
100,Outside,Chiasmodontidae,0
101,Inside,Chiasmodontidae,0
102,Outside,Chiasmodontidae,0
103,Inside,Chiasmodontidae,0
104,Outside,Chiasmodontidae,0
105,Inside,Chiasmodontidae,0
106,Outside,Chiasmodontidae,0
107,Inside,Chiasmodontidae,0
108,Outside,Chiasmodontidae,0
109,Inside,Chiasmodontidae,0
110,Outside,Chiasmodontidae,0
111,Inside,Chiasmodontidae,0
112,Outside,Chiasmodontidae,0
113,Inside,Chiasmodontidae,0
114,Inside,Chiasmodontidae,0
115,Outside,Chiasmodontidae,0
116,Inside,Chiasmodontidae,0
117,Outside,Chiasmodontidae,0
118,Inside,Chiasmodontidae,0
119,Outside,Chiasmodontidae,0
120,Inside,Chiasmodontidae,0
121,Outside,Chiasmodontidae,0
122,Inside,Chiasmodontidae,0
123,Outside,Chiasmodontidae,0
125,Inside,Chiasmodontidae,0
126,Outside,Chiasmodontidae,0
127,Inside,Chiasmodontidae,0
128,Outside,Chiasmodontidae,0
129,Inside,Chiasmodontidae,0
130,Outside,Chiasmodontidae,0
131,Inside,Chiasmodontidae,0
132,Outside,Chiasmodontidae,0
133,Inside,Chiasmodontidae,0
134,Outside,Chiasmodontidae,0
135,Inside,Chiasmodontidae,0
136,Outside,Chiasmodontidae,0
137,Inside,Chiasmodontidae,0
138,Outside,Chiasmodontidae,0
139,Inside,Chiasmodontidae,0
140,Outside,Chiasmodontidae,0
141,Inside,Chiasmodontidae,0
142,Outside,Chiasmodontidae,0
143,Inside,Chiasmodontidae,0
144,Outside,Chiasmodontidae,0
145,Inside,Chiasmodontidae,0
146,Outside,Chiasmodontidae,0
147,Inside,Chiasmodontidae,0
148,Outside,Chiasmodontidae,0
1,Inside,Coryphaenidae,0
2,Outside,Coryphaenidae,0
4,Outside,Coryphaenidae,0
5,Inside,Coryphaenidae,0.002660282
8,Inside,Coryphaenidae,0
9,Outside,Coryphaenidae,0
10,Inside,Coryphaenidae,0.004604052
13,Outside,Coryphaenidae,0
14,Inside,Coryphaenidae,0
15,Outside,Coryphaenidae,0
16,Inside,Coryphaenidae,0.005157298
17,Inside,Coryphaenidae,0
18,Inside,Coryphaenidae,0
19,Inside,Coryphaenidae,0
20,Outside,Coryphaenidae,0
21,Inside,Coryphaenidae,0
22,Inside,Coryphaenidae,0
23,Outside,Coryphaenidae,0
24,Inside,Coryphaenidae,0
26,Inside,Coryphaenidae,0
27,Inside,Coryphaenidae,0
28,Inside,Coryphaenidae,0.006151953
29,Inside,Coryphaenidae,0.004952947
30,Outside,Coryphaenidae,0.004686036
31,Inside,Coryphaenidae,0
32,Inside,Coryphaenidae,0
33,Inside,Coryphaenidae,0
34,Inside,Coryphaenidae,0
35,Outside,Coryphaenidae,0.005081301
36,Inside,Coryphaenidae,0.024291498
37,Inside,Coryphaenidae,0.007499063
38,Outside,Coryphaenidae,0
39,Inside,Coryphaenidae,0
40,Inside,Coryphaenidae,0
41,Outside,Coryphaenidae,0
42,Outside,Coryphaenidae,0
43,Inside,Coryphaenidae,0
44,Inside,Coryphaenidae,0
45,Inside,Coryphaenidae,0
46,Inside,Coryphaenidae,0
47,Inside,Coryphaenidae,0
48,Inside,Coryphaenidae,0
49,Inside,Coryphaenidae,0
50,Inside,Coryphaenidae,0
51,Outside,Coryphaenidae,0
52,Outside,Coryphaenidae,0
54,Inside,Coryphaenidae,0
55,Outside,Coryphaenidae,0
56,Outside,Coryphaenidae,0
57,Inside,Coryphaenidae,0
59,Inside,Coryphaenidae,0
60,Inside,Coryphaenidae,0.016293279
61,Inside,Coryphaenidae,0.002922268
64,Outside,Coryphaenidae,0.003624502
65,Outside,Coryphaenidae,0
66,Outside,Coryphaenidae,0
67,Inside,Coryphaenidae,0
68,Inside,Coryphaenidae,0
69,Inside,Coryphaenidae,0
70,Outside,Coryphaenidae,0
71,Inside,Coryphaenidae,0
72,Inside,Coryphaenidae,0
73,Outside,Coryphaenidae,0
74,Outside,Coryphaenidae,0
75,Outside,Coryphaenidae,0.003653635
76,Inside,Coryphaenidae,0
77,Inside,Coryphaenidae,0
78,Inside,Coryphaenidae,0
79,Outside,Coryphaenidae,0
80,Inside,Coryphaenidae,0.006457862
81,Outside,Coryphaenidae,0
84,Outside,Coryphaenidae,0
85,Inside,Coryphaenidae,0
86,Inside,Coryphaenidae,0
87,Outside,Coryphaenidae,0
88,Inside,Coryphaenidae,0
89,Inside,Coryphaenidae,0
90,Inside,Coryphaenidae,0.000378086
91,Outside,Coryphaenidae,0.000571102
92,Outside,Coryphaenidae,0
93,Inside,Coryphaenidae,0.002304147
95,Outside,Coryphaenidae,0
96,Inside,Coryphaenidae,0.000313273
97,Inside,Coryphaenidae,0.001665113
98,Inside,Coryphaenidae,0.000742473
99,Inside,Coryphaenidae,0.001522823
100,Outside,Coryphaenidae,0
101,Inside,Coryphaenidae,0
102,Outside,Coryphaenidae,0
103,Inside,Coryphaenidae,0
104,Outside,Coryphaenidae,0
105,Inside,Coryphaenidae,0.00167729
106,Outside,Coryphaenidae,0
107,Inside,Coryphaenidae,0
108,Outside,Coryphaenidae,0.003422313
109,Inside,Coryphaenidae,0.003544842
110,Outside,Coryphaenidae,0
111,Inside,Coryphaenidae,0.002008032
112,Outside,Coryphaenidae,0
113,Inside,Coryphaenidae,0
114,Inside,Coryphaenidae,0
115,Outside,Coryphaenidae,0
116,Inside,Coryphaenidae,0
117,Outside,Coryphaenidae,0
118,Inside,Coryphaenidae,0
119,Outside,Coryphaenidae,0.00746826
120,Inside,Coryphaenidae,0.00234852
121,Outside,Coryphaenidae,0
122,Inside,Coryphaenidae,0
123,Outside,Coryphaenidae,0
125,Inside,Coryphaenidae,0.002793296
126,Outside,Coryphaenidae,0
127,Inside,Coryphaenidae,0
128,Outside,Coryphaenidae,0
129,Inside,Coryphaenidae,0
130,Outside,Coryphaenidae,0
131,Inside,Coryphaenidae,0
132,Outside,Coryphaenidae,0
133,Inside,Coryphaenidae,0
134,Outside,Coryphaenidae,0
135,Inside,Coryphaenidae,0.014749263
136,Outside,Coryphaenidae,0.002761668
137,Inside,Coryphaenidae,0.003019324
138,Outside,Coryphaenidae,0.003074085
139,Inside,Coryphaenidae,0
140,Outside,Coryphaenidae,0
141,Inside,Coryphaenidae,0
142,Outside,Coryphaenidae,0
143,Inside,Coryphaenidae,0
144,Outside,Coryphaenidae,0
145,Inside,Coryphaenidae,0.00288517
146,Outside,Coryphaenidae,0
147,Inside,Coryphaenidae,0
148,Outside,Coryphaenidae,0
1,Inside,Dactylopteridae,0
2,Outside,Dactylopteridae,0
4,Outside,Dactylopteridae,0
5,Inside,Dactylopteridae,0
8,Inside,Dactylopteridae,0
9,Outside,Dactylopteridae,0
10,Inside,Dactylopteridae,0.004604052
13,Outside,Dactylopteridae,0
14,Inside,Dactylopteridae,0
15,Outside,Dactylopteridae,0
16,Inside,Dactylopteridae,0
17,Inside,Dactylopteridae,0
18,Inside,Dactylopteridae,0
19,Inside,Dactylopteridae,0.003236246
20,Outside,Dactylopteridae,0
21,Inside,Dactylopteridae,0
22,Inside,Dactylopteridae,0
23,Outside,Dactylopteridae,0
24,Inside,Dactylopteridae,0
26,Inside,Dactylopteridae,0
27,Inside,Dactylopteridae,0
28,Inside,Dactylopteridae,0
29,Inside,Dactylopteridae,0
30,Outside,Dactylopteridae,0
31,Inside,Dactylopteridae,0
32,Inside,Dactylopteridae,0
33,Inside,Dactylopteridae,0
34,Inside,Dactylopteridae,0
35,Outside,Dactylopteridae,0
36,Inside,Dactylopteridae,0
37,Inside,Dactylopteridae,0
38,Outside,Dactylopteridae,0
39,Inside,Dactylopteridae,0
40,Inside,Dactylopteridae,0
41,Outside,Dactylopteridae,0
42,Outside,Dactylopteridae,0
43,Inside,Dactylopteridae,0
44,Inside,Dactylopteridae,0
45,Inside,Dactylopteridae,0
46,Inside,Dactylopteridae,0
47,Inside,Dactylopteridae,0
48,Inside,Dactylopteridae,0
49,Inside,Dactylopteridae,0
50,Inside,Dactylopteridae,0
51,Outside,Dactylopteridae,0
52,Outside,Dactylopteridae,0
54,Inside,Dactylopteridae,0
55,Outside,Dactylopteridae,0
56,Outside,Dactylopteridae,0
57,Inside,Dactylopteridae,0
59,Inside,Dactylopteridae,0
60,Inside,Dactylopteridae,0
61,Inside,Dactylopteridae,0
64,Outside,Dactylopteridae,0
65,Outside,Dactylopteridae,0
66,Outside,Dactylopteridae,0
67,Inside,Dactylopteridae,0
68,Inside,Dactylopteridae,0
69,Inside,Dactylopteridae,0
70,Outside,Dactylopteridae,0
71,Inside,Dactylopteridae,0
72,Inside,Dactylopteridae,0
73,Outside,Dactylopteridae,0
74,Outside,Dactylopteridae,0
75,Outside,Dactylopteridae,0
76,Inside,Dactylopteridae,0
77,Inside,Dactylopteridae,0
78,Inside,Dactylopteridae,0
79,Outside,Dactylopteridae,0
80,Inside,Dactylopteridae,0
81,Outside,Dactylopteridae,0
84,Outside,Dactylopteridae,0
85,Inside,Dactylopteridae,0
86,Inside,Dactylopteridae,0
87,Outside,Dactylopteridae,0
88,Inside,Dactylopteridae,0
89,Inside,Dactylopteridae,0
90,Inside,Dactylopteridae,0
91,Outside,Dactylopteridae,0
92,Outside,Dactylopteridae,0
93,Inside,Dactylopteridae,0
95,Outside,Dactylopteridae,0
96,Inside,Dactylopteridae,0
97,Inside,Dactylopteridae,0
98,Inside,Dactylopteridae,0
99,Inside,Dactylopteridae,0
100,Outside,Dactylopteridae,0
101,Inside,Dactylopteridae,0
102,Outside,Dactylopteridae,0
103,Inside,Dactylopteridae,0
104,Outside,Dactylopteridae,0
105,Inside,Dactylopteridae,0
106,Outside,Dactylopteridae,0
107,Inside,Dactylopteridae,0
108,Outside,Dactylopteridae,0
109,Inside,Dactylopteridae,0
110,Outside,Dactylopteridae,0
111,Inside,Dactylopteridae,0
112,Outside,Dactylopteridae,0
113,Inside,Dactylopteridae,0
114,Inside,Dactylopteridae,0
115,Outside,Dactylopteridae,0
116,Inside,Dactylopteridae,0
117,Outside,Dactylopteridae,0
118,Inside,Dactylopteridae,0
119,Outside,Dactylopteridae,0
120,Inside,Dactylopteridae,0
121,Outside,Dactylopteridae,0
122,Inside,Dactylopteridae,0
123,Outside,Dactylopteridae,0
125,Inside,Dactylopteridae,0
126,Outside,Dactylopteridae,0
127,Inside,Dactylopteridae,0
128,Outside,Dactylopteridae,0
129,Inside,Dactylopteridae,0
130,Outside,Dactylopteridae,0
131,Inside,Dactylopteridae,0
132,Outside,Dactylopteridae,0
133,Inside,Dactylopteridae,0
134,Outside,Dactylopteridae,0
135,Inside,Dactylopteridae,0
136,Outside,Dactylopteridae,0
137,Inside,Dactylopteridae,0
138,Outside,Dactylopteridae,0
139,Inside,Dactylopteridae,0
140,Outside,Dactylopteridae,0
141,Inside,Dactylopteridae,0
142,Outside,Dactylopteridae,0
143,Inside,Dactylopteridae,0
144,Outside,Dactylopteridae,0
145,Inside,Dactylopteridae,0
146,Outside,Dactylopteridae,0
147,Inside,Dactylopteridae,0
148,Outside,Dactylopteridae,0
1,Inside,Diodontidae,0
2,Outside,Diodontidae,0
4,Outside,Diodontidae,0
5,Inside,Diodontidae,0
8,Inside,Diodontidae,0
9,Outside,Diodontidae,0
10,Inside,Diodontidae,0
13,Outside,Diodontidae,0
14,Inside,Diodontidae,0
15,Outside,Diodontidae,0
16,Inside,Diodontidae,0
17,Inside,Diodontidae,0
18,Inside,Diodontidae,0
19,Inside,Diodontidae,0
20,Outside,Diodontidae,0
21,Inside,Diodontidae,0
22,Inside,Diodontidae,0
23,Outside,Diodontidae,0
24,Inside,Diodontidae,0
26,Inside,Diodontidae,0
27,Inside,Diodontidae,0
28,Inside,Diodontidae,0
29,Inside,Diodontidae,0
30,Outside,Diodontidae,0
31,Inside,Diodontidae,0
32,Inside,Diodontidae,0
33,Inside,Diodontidae,0
34,Inside,Diodontidae,0
35,Outside,Diodontidae,0
36,Inside,Diodontidae,0
37,Inside,Diodontidae,0
38,Outside,Diodontidae,0
39,Inside,Diodontidae,0
40,Inside,Diodontidae,0
41,Outside,Diodontidae,0
42,Outside,Diodontidae,0
43,Inside,Diodontidae,0
44,Inside,Diodontidae,0
45,Inside,Diodontidae,0
46,Inside,Diodontidae,0
47,Inside,Diodontidae,0
48,Inside,Diodontidae,0
49,Inside,Diodontidae,0
50,Inside,Diodontidae,0
51,Outside,Diodontidae,0
52,Outside,Diodontidae,0
54,Inside,Diodontidae,0
55,Outside,Diodontidae,0
56,Outside,Diodontidae,0
57,Inside,Diodontidae,0
59,Inside,Diodontidae,0
60,Inside,Diodontidae,0
61,Inside,Diodontidae,0
64,Outside,Diodontidae,0
65,Outside,Diodontidae,0
66,Outside,Diodontidae,0
67,Inside,Diodontidae,0
68,Inside,Diodontidae,0
69,Inside,Diodontidae,0
70,Outside,Diodontidae,0
71,Inside,Diodontidae,0
72,Inside,Diodontidae,0
73,Outside,Diodontidae,0
74,Outside,Diodontidae,0
75,Outside,Diodontidae,0
76,Inside,Diodontidae,0
77,Inside,Diodontidae,0
78,Inside,Diodontidae,0
79,Outside,Diodontidae,0
80,Inside,Diodontidae,0
81,Outside,Diodontidae,0
84,Outside,Diodontidae,0
85,Inside,Diodontidae,0
86,Inside,Diodontidae,0
87,Outside,Diodontidae,0
88,Inside,Diodontidae,0
89,Inside,Diodontidae,0
90,Inside,Diodontidae,0
91,Outside,Diodontidae,0
92,Outside,Diodontidae,0
93,Inside,Diodontidae,0
95,Outside,Diodontidae,0
96,Inside,Diodontidae,0
97,Inside,Diodontidae,0
98,Inside,Diodontidae,0
99,Inside,Diodontidae,0
100,Outside,Diodontidae,0
101,Inside,Diodontidae,0
102,Outside,Diodontidae,0
103,Inside,Diodontidae,0
104,Outside,Diodontidae,0
105,Inside,Diodontidae,0
106,Outside,Diodontidae,0
107,Inside,Diodontidae,0.00172206
108,Outside,Diodontidae,0
109,Inside,Diodontidae,0
110,Outside,Diodontidae,0
111,Inside,Diodontidae,0
112,Outside,Diodontidae,0
113,Inside,Diodontidae,0
114,Inside,Diodontidae,0
115,Outside,Diodontidae,0
116,Inside,Diodontidae,0
117,Outside,Diodontidae,0
118,Inside,Diodontidae,0
119,Outside,Diodontidae,0
120,Inside,Diodontidae,0
121,Outside,Diodontidae,0
122,Inside,Diodontidae,0
123,Outside,Diodontidae,0
125,Inside,Diodontidae,0
126,Outside,Diodontidae,0
127,Inside,Diodontidae,0
128,Outside,Diodontidae,0
129,Inside,Diodontidae,0
130,Outside,Diodontidae,0
131,Inside,Diodontidae,0
132,Outside,Diodontidae,0
133,Inside,Diodontidae,0
134,Outside,Diodontidae,0
135,Inside,Diodontidae,0
136,Outside,Diodontidae,0
137,Inside,Diodontidae,0
138,Outside,Diodontidae,0
139,Inside,Diodontidae,0
140,Outside,Diodontidae,0
141,Inside,Diodontidae,0
142,Outside,Diodontidae,0
143,Inside,Diodontidae,0
144,Outside,Diodontidae,0
145,Inside,Diodontidae,0
146,Outside,Diodontidae,0
147,Inside,Diodontidae,0
148,Outside,Diodontidae,0
1,Inside,Echineidae,0
2,Outside,Echineidae,0
4,Outside,Echineidae,0
5,Inside,Echineidae,0
8,Inside,Echineidae,0
9,Outside,Echineidae,0
10,Inside,Echineidae,0
13,Outside,Echineidae,0
14,Inside,Echineidae,0
15,Outside,Echineidae,0
16,Inside,Echineidae,0
17,Inside,Echineidae,0
18,Inside,Echineidae,0
19,Inside,Echineidae,0
20,Outside,Echineidae,0
21,Inside,Echineidae,0
22,Inside,Echineidae,0
23,Outside,Echineidae,0
24,Inside,Echineidae,0
26,Inside,Echineidae,0
27,Inside,Echineidae,0
28,Inside,Echineidae,0
29,Inside,Echineidae,0
30,Outside,Echineidae,0
31,Inside,Echineidae,0
32,Inside,Echineidae,0
33,Inside,Echineidae,0
34,Inside,Echineidae,0
35,Outside,Echineidae,0
36,Inside,Echineidae,0
37,Inside,Echineidae,0
38,Outside,Echineidae,0
39,Inside,Echineidae,0
40,Inside,Echineidae,0
41,Outside,Echineidae,0
42,Outside,Echineidae,0
43,Inside,Echineidae,0
44,Inside,Echineidae,0
45,Inside,Echineidae,0
46,Inside,Echineidae,0
47,Inside,Echineidae,0
48,Inside,Echineidae,0
49,Inside,Echineidae,0
50,Inside,Echineidae,0
51,Outside,Echineidae,0
52,Outside,Echineidae,0
54,Inside,Echineidae,0
55,Outside,Echineidae,0
56,Outside,Echineidae,0
57,Inside,Echineidae,0
59,Inside,Echineidae,0
60,Inside,Echineidae,0
61,Inside,Echineidae,0
64,Outside,Echineidae,0
65,Outside,Echineidae,0
66,Outside,Echineidae,0
67,Inside,Echineidae,0
68,Inside,Echineidae,0
69,Inside,Echineidae,0
70,Outside,Echineidae,0
71,Inside,Echineidae,0
72,Inside,Echineidae,0
73,Outside,Echineidae,0
74,Outside,Echineidae,0
75,Outside,Echineidae,0
76,Inside,Echineidae,0
77,Inside,Echineidae,0
78,Inside,Echineidae,0
79,Outside,Echineidae,0
80,Inside,Echineidae,0
81,Outside,Echineidae,0
